CaseID,Activity,CompleteTimestamp,Resource,ElapsedTime
Case No. 828,9,2019-03-18 14:10:18,3,64
Case No. 828,6,2019-03-18 15:54:26,3,0
Case No. 828,7,2019-03-18 16:36:56,2,99
Case No. 829,0,2019-03-18 17:04:38,3,53
Case No. 829,1,2019-03-18 17:25:24,0,108
Case No. 829,3,2019-03-18 18:07:24,3,28
Case No. 829,8,2019-03-18 18:24:05,3,28
Case No. 829,8,2019-03-18 18:59:06,0,135
Case No. 829,6,2019-03-18 19:41:02,3,116
Case No. 829,6,2019-03-18 19:59:00,0,17
Case No. 829,7,2019-03-18 20:18:12,3,147
Case No. 829,9,2019-03-18 20:39:39,3,91
Case No. 829,9,2019-03-18 20:39:49,0,19
Case No. 830,0,2019-03-18 21:25:14,0,19
Case No. 830,1,2019-03-18 21:43:01,0,94
Case No. 830,3,2019-03-18 21:50:51,1,82
Case No. 830,8,2019-03-18 22:35:48,1,37
Case No. 830,8,2019-03-18 22:40:44,0,38
Case No. 830,6,2019-03-18 22:47:12,0,47
Case No. 830,7,2019-03-18 22:58:05,1,144
Case No. 830,6,2019-03-18 23:49:15,0,104
Case No. 830,9,2019-03-19 00:34:30,3,39
Case No. 830,9,2019-03-19 00:48:19,4,115
Case No. 831,0,2019-03-19 01:04:33,0,39
Case No. 831,1,2019-03-19 01:07:29,0,115
Case No. 831,3,2019-03-19 01:16:41,2,1
Case No. 831,8,2019-03-19 01:27:08,3,99
Case No. 831,8,2019-03-19 01:52:56,4,140
Case No. 831,6,2019-03-19 02:08:11,3,23
Case No. 831,9,2019-03-19 03:36:28,3,82
Case No. 831,6,2019-03-19 03:55:18,1,89
Case No. 831,9,2019-03-19 04:15:00,4,17
Case No. 831,7,2019-03-19 04:37:06,0,144
Case No. 832,0,2019-03-19 05:10:24,1,95
Case No. 832,1,2019-03-19 05:26:01,1,52
Case No. 832,3,2019-03-19 05:48:13,4,128
Case No. 832,8,2019-03-19 05:58:04,1,25
Case No. 832,8,2019-03-19 06:25:01,3,48
Case No. 832,6,2019-03-19 07:24:27,3,112
Case No. 832,6,2019-03-19 07:41:13,0,22
Case No. 832,9,2019-03-19 07:53:28,2,67
Case No. 832,7,2019-03-19 07:57:23,1,90
Case No. 832,9,2019-03-19 08:55:39,1,52
Case No. 833,0,2019-03-19 09:00:57,4,32
Case No. 833,1,2019-03-19 10:09:55,2,6
Case No. 833,3,2019-03-19 10:14:35,3,70
Case No. 833,8,2019-03-19 10:28:43,3,141
Case No. 833,8,2019-03-19 10:30:56,1,12
Case No. 833,6,2019-03-19 10:50:02,4,76
Case No. 833,9,2019-03-19 10:50:03,3,116
Case No. 833,6,2019-03-19 11:02:47,1,134
Case No. 833,7,2019-03-19 11:20:12,3,114
Case No. 833,9,2019-03-19 11:30:50,0,81
Case No. 834,0,2019-03-19 13:37:56,0,46
Case No. 834,1,2019-03-19 14:20:44,2,80
Case No. 834,3,2019-03-19 14:28:47,3,90
Case No. 834,8,2019-03-19 14:30:13,4,103
Case No. 834,8,2019-03-19 14:33:32,2,41
Case No. 834,6,2019-03-19 14:45:04,3,28
Case No. 834,6,2019-03-19 14:54:56,2,29
Case No. 834,9,2019-03-19 16:28:50,4,10
Case No. 834,9,2019-03-19 16:30:41,4,115
Case No. 834,7,2019-03-19 16:50:48,4,88
Case No. 835,0,2019-03-19 17:38:49,1,66
Case No. 835,1,2019-03-19 18:09:16,4,70
Case No. 835,3,2019-03-19 18:20:35,1,115
Case No. 835,8,2019-03-19 18:28:20,3,105
Case No. 835,8,2019-03-19 18:43:49,2,85
Case No. 835,6,2019-03-19 18:52:31,0,91
Case No. 835,9,2019-03-19 19:16:34,3,103
Case No. 835,6,2019-03-19 20:19:05,4,36
Case No. 835,9,2019-03-19 20:23:22,2,11
Case No. 835,7,2019-03-19 20:36:50,4,66
Case No. 836,0,2019-03-19 21:25:56,3,134
Case No. 836,1,2019-03-19 21:31:35,3,35
Case No. 836,3,2019-03-19 22:22:10,2,88
Case No. 836,8,2019-03-19 22:36:52,2,35
Case No. 836,8,2019-03-19 22:50:37,1,20
Case No. 836,7,2019-03-19 22:58:51,0,13
Case No. 836,6,2019-03-19 22:59:23,1,28
Case No. 836,9,2019-03-19 23:08:45,3,83
Case No. 836,9,2019-03-19 23:11:28,4,55
Case No. 836,6,2019-03-20 00:56:29,0,142
Case No. 837,0,2019-03-20 01:08:40,4,111
Case No. 837,1,2019-03-20 01:09:08,3,0
Case No. 837,3,2019-03-20 02:13:46,1,74
Case No. 837,8,2019-03-20 02:46:16,0,130
Case No. 837,7,2019-03-20 03:12:24,3,129
Case No. 837,8,2019-03-20 03:22:41,2,64
Case No. 837,6,2019-03-20 03:38:34,3,84
Case No. 837,9,2019-03-20 04:22:28,1,55
Case No. 837,6,2019-03-20 04:30:01,0,76
Case No. 837,9,2019-03-20 04:43:40,3,55
Case No. 838,0,2019-03-20 05:24:31,0,20
Case No. 838,1,2019-03-20 05:39:45,0,76
Case No. 838,3,2019-03-20 06:07:11,1,106
Case No. 838,8,2019-03-20 06:24:29,3,5
Case No. 838,9,2019-03-20 06:46:07,2,16
Case No. 838,8,2019-03-20 07:04:03,0,48
Case No. 838,6,2019-03-20 07:07:46,2,146
Case No. 838,7,2019-03-20 07:13:19,1,44
Case No. 838,6,2019-03-20 07:22:17,2,51
Case No. 838,9,2019-03-20 08:27:01,3,3
Case No. 839,0,2019-03-20 09:00:41,3,62
Case No. 839,1,2019-03-20 09:08:52,0,5
Case No. 839,3,2019-03-20 09:24:48,0,108
Case No. 839,8,2019-03-20 09:38:58,1,16
Case No. 839,8,2019-03-20 09:43:04,0,72
Case No. 839,7,2019-03-20 09:51:47,0,87
Case No. 839,6,2019-03-20 10:20:31,3,22
Case No. 839,9,2019-03-20 11:07:41,4,72
Case No. 839,6,2019-03-20 11:43:16,0,23
Case No. 839,9,2019-03-20 11:53:08,0,79
Case No. 840,0,2019-03-20 13:01:47,4,118
Case No. 840,1,2019-03-20 13:42:01,1,80
Case No. 840,3,2019-03-20 13:46:35,4,2
Case No. 840,8,2019-03-20 13:52:31,2,98
Case No. 840,8,2019-03-20 14:21:37,3,94
Case No. 840,9,2019-03-20 14:50:36,1,7
Case No. 840,6,2019-03-20 15:08:41,0,144
Case No. 840,7,2019-03-20 15:19:08,2,134
Case No. 840,6,2019-03-20 16:24:49,4,98
Case No. 840,9,2019-03-20 16:38:07,2,138
Case No. 841,0,2019-03-20 18:08:26,2,100
Case No. 841,1,2019-03-20 18:21:18,1,111
Case No. 841,3,2019-03-20 18:35:50,4,36
Case No. 841,8,2019-03-20 18:55:08,0,42
Case No. 841,8,2019-03-20 18:59:04,3,46
Case No. 841,9,2019-03-20 19:22:19,4,34
Case No. 841,6,2019-03-20 19:28:09,2,140
Case No. 841,7,2019-03-20 20:19:53,2,109
Case No. 841,9,2019-03-20 20:36:37,1,88
Case No. 841,6,2019-03-20 20:51:13,3,137
Case No. 842,0,2019-03-20 21:06:58,2,6
Case No. 842,1,2019-03-20 21:13:52,3,83
Case No. 842,3,2019-03-20 21:19:59,4,113
Case No. 842,8,2019-03-20 21:49:24,1,108
Case No. 842,9,2019-03-20 21:54:29,3,136
Case No. 842,8,2019-03-20 22:57:58,2,90
Case No. 842,6,2019-03-20 23:04:18,3,116
Case No. 842,7,2019-03-20 23:17:09,2,103
Case No. 842,9,2019-03-20 23:17:09,4,87
Case No. 842,6,2019-03-21 00:43:40,3,86
Case No. 843,0,2019-03-21 01:05:36,3,109
Case No. 843,1,2019-03-21 02:02:14,3,10
Case No. 843,3,2019-03-21 02:20:36,1,111
Case No. 843,8,2019-03-21 02:30:27,3,4
Case No. 843,9,2019-03-21 02:31:39,3,150
Case No. 843,9,2019-03-21 03:00:04,4,9
Case No. 843,6,2019-03-21 03:00:10,2,101
Case No. 843,4,2019-03-21 03:32:43,3,30
Case No. 843,7,2019-03-21 04:13:58,2,79
Case No. 843,6,2019-03-21 04:23:33,2,141
Case No. 844,0,2019-03-21 05:39:04,4,61
Case No. 844,1,2019-03-21 05:47:46,0,53
Case No. 844,3,2019-03-21 05:50:42,4,38
Case No. 844,8,2019-03-21 06:08:12,4,135
Case No. 844,8,2019-03-21 06:37:39,4,93
Case No. 844,9,2019-03-21 07:24:06,4,106
Case No. 844,6,2019-03-21 08:12:19,3,120
Case No. 844,9,2019-03-21 08:32:52,4,141
Case No. 844,7,2019-03-21 08:42:23,3,138
Case No. 844,6,2019-03-21 08:49:26,3,129
Case No. 845,0,2019-03-21 08:57:57,3,77
Case No. 845,1,2019-03-21 09:24:22,2,144
Case No. 845,3,2019-03-21 09:27:38,4,65
Case No. 845,8,2019-03-21 09:36:02,3,12
Case No. 845,9,2019-03-21 09:58:20,2,102
Case No. 845,8,2019-03-21 10:01:19,2,117
Case No. 845,6,2019-03-21 11:38:19,2,39
Case No. 845,9,2019-03-21 12:06:09,4,36
Case No. 845,7,2019-03-21 12:33:51,4,61
Case No. 845,6,2019-03-21 12:35:33,4,6
Case No. 846,0,2019-03-21 13:07:07,2,82
Case No. 846,1,2019-03-21 13:59:51,2,131
Case No. 846,3,2019-03-21 14:03:27,3,87
Case No. 846,8,2019-03-21 14:21:49,3,52
Case No. 846,8,2019-03-21 15:11:32,0,135
Case No. 846,9,2019-03-21 15:43:49,4,123
Case No. 846,6,2019-03-21 16:01:38,3,16
Case No. 846,9,2019-03-21 16:09:31,3,35
Case No. 846,6,2019-03-21 16:09:59,4,84
Case No. 846,7,2019-03-21 16:44:20,2,28
Case No. 847,0,2019-03-21 17:16:40,3,39
Case No. 847,1,2019-03-21 17:30:19,2,146
Case No. 847,3,2019-03-21 17:39:11,1,96
Case No. 847,8,2019-03-21 18:10:41,4,55
Case No. 847,9,2019-03-21 18:52:29,2,118
Case No. 847,8,2019-03-21 18:58:04,4,68
Case No. 847,6,2019-03-21 19:11:37,4,56
Case No. 847,9,2019-03-21 19:49:25,0,77
Case No. 847,6,2019-03-21 20:15:12,0,112
Case No. 847,7,2019-03-21 20:37:25,1,127
Case No. 848,0,2019-03-21 21:02:29,4,43
Case No. 848,1,2019-03-21 21:10:24,2,24
Case No. 848,3,2019-03-21 21:20:18,0,74
Case No. 848,8,2019-03-21 22:08:59,2,60
Case No. 848,6,2019-03-21 22:11:35,4,93
Case No. 848,8,2019-03-21 22:29:54,2,46
Case No. 848,6,2019-03-21 22:39:10,4,109
Case No. 848,9,2019-03-21 22:44:57,2,22
Case No. 848,7,2019-03-21 23:45:07,2,130
Case No. 848,9,2019-03-22 00:01:47,4,117
Case No. 849,0,2019-03-22 00:57:44,4,128
Case No. 849,1,2019-03-22 00:59:28,0,121
Case No. 849,3,2019-03-22 01:16:44,4,127
Case No. 849,8,2019-03-22 01:47:32,3,149
Case No. 849,8,2019-03-22 01:58:58,2,126
Case No. 849,6,2019-03-22 02:15:15,1,47
Case No. 849,6,2019-03-22 02:49:47,4,59
Case No. 849,9,2019-03-22 04:03:31,3,101
Case No. 849,9,2019-03-22 04:29:57,1,57
Case No. 849,7,2019-03-22 04:41:45,2,121
Case No. 850,0,2019-03-22 05:01:59,3,118
Case No. 850,1,2019-03-22 05:20:52,2,25
Case No. 850,3,2019-03-22 06:21:21,1,71
Case No. 850,8,2019-03-22 06:52:48,4,3
Case No. 850,8,2019-03-22 07:13:55,1,15
Case No. 850,6,2019-03-22 07:32:44,1,33
Case No. 850,6,2019-03-22 07:46:39,4,141
Case No. 850,7,2019-03-22 08:16:14,0,144
Case No. 850,9,2019-03-22 08:34:11,1,142
Case No. 850,9,2019-03-22 08:50:45,2,131
Case No. 851,0,2019-03-22 09:00:03,0,146
Case No. 851,1,2019-03-22 09:16:38,1,102
Case No. 851,3,2019-03-22 09:59:56,4,20
Case No. 851,8,2019-03-22 10:01:52,4,98
Case No. 851,8,2019-03-22 10:31:56,0,66
Case No. 851,6,2019-03-22 10:40:23,1,109
Case No. 851,6,2019-03-22 11:00:51,2,11
Case No. 851,9,2019-03-22 12:00:18,2,128
Case No. 851,7,2019-03-22 12:02:31,0,124
Case No. 851,9,2019-03-22 12:23:41,2,10
Case No. 852,0,2019-03-22 13:22:23,0,124
Case No. 852,1,2019-03-22 13:33:15,1,139
Case No. 852,3,2019-03-22 13:37:17,3,82
Case No. 852,8,2019-03-22 14:45:11,1,47
Case No. 852,6,2019-03-22 14:57:13,4,147
Case No. 852,8,2019-03-22 15:13:35,2,1
Case No. 852,6,2019-03-22 15:38:05,2,44
Case No. 852,9,2019-03-22 15:38:29,0,17
Case No. 852,9,2019-03-22 16:29:59,3,15
Case No. 852,7,2019-03-22 16:47:22,3,7
Case No. 853,0,2019-03-22 17:05:45,0,31
Case No. 853,1,2019-03-22 17:09:07,4,21
Case No. 853,3,2019-03-22 17:15:47,1,133
Case No. 853,8,2019-03-22 17:35:49,1,62
Case No. 853,8,2019-03-22 17:58:07,1,127
Case No. 853,9,2019-03-22 19:02:09,3,50
Case No. 853,6,2019-03-22 19:29:47,3,50
Case No. 853,6,2019-03-22 19:33:40,2,37
Case No. 853,9,2019-03-22 20:10:25,1,35
Case No. 853,7,2019-03-22 20:42:34,4,132
Case No. 854,0,2019-03-22 21:31:06,1,132
Case No. 854,1,2019-03-22 21:39:07,1,101
Case No. 854,3,2019-03-22 21:45:21,1,30
Case No. 854,8,2019-03-22 22:04:36,1,21
Case No. 854,7,2019-03-22 22:39:13,1,132
Case No. 854,8,2019-03-22 22:44:24,2,72
Case No. 854,6,2019-03-22 22:52:50,3,72
Case No. 854,6,2019-03-22 23:04:16,2,55
Case No. 854,9,2019-03-23 00:10:41,4,137
Case No. 854,9,2019-03-23 00:26:42,2,111
Case No. 855,0,2019-03-23 01:01:55,1,64
Case No. 855,1,2019-03-23 01:39:43,2,105
Case No. 855,3,2019-03-23 01:54:30,1,79
Case No. 855,8,2019-03-23 02:08:05,1,111
Case No. 855,9,2019-03-23 02:25:47,3,137
Case No. 855,8,2019-03-23 02:41:24,2,148
Case No. 855,6,2019-03-23 03:07:22,1,147
Case No. 855,6,2019-03-23 04:15:46,2,137
Case No. 855,9,2019-03-23 04:31:35,4,105
Case No. 855,7,2019-03-23 04:39:01,0,128
Case No. 856,0,2019-03-23 05:42:40,2,97
Case No. 856,1,2019-03-23 05:49:17,2,7
Case No. 856,3,2019-03-23 05:52:39,4,2
Case No. 856,8,2019-03-23 06:04:32,4,49
Case No. 856,8,2019-03-23 07:12:21,2,92
Case No. 856,7,2019-03-23 08:06:42,3,89
Case No. 856,6,2019-03-23 08:25:02,1,26
Case No. 856,6,2019-03-23 08:32:40,3,50
Case No. 856,9,2019-03-23 08:54:40,2,62
Case No. 856,9,2019-03-23 08:54:49,1,41
Case No. 857,0,2019-03-23 09:11:30,0,127
Case No. 857,1,2019-03-23 09:33:09,2,141
Case No. 857,3,2019-03-23 09:37:22,3,105
Case No. 857,8,2019-03-23 09:43:17,2,61
Case No. 857,9,2019-03-23 10:03:03,4,8
Case No. 857,8,2019-03-23 10:58:16,0,91
Case No. 857,6,2019-03-23 11:29:12,0,150
Case No. 857,6,2019-03-23 12:11:48,1,105
Case No. 857,7,2019-03-23 12:13:57,3,85
Case No. 857,9,2019-03-23 12:50:18,2,65
Case No. 858,0,2019-03-23 13:11:18,4,47
Case No. 858,1,2019-03-23 13:44:14,2,116
Case No. 858,3,2019-03-23 14:13:35,3,49
Case No. 858,8,2019-03-23 14:17:51,3,119
Case No. 858,8,2019-03-23 14:44:58,1,32
Case No. 858,9,2019-03-23 16:13:25,4,80
Case No. 858,6,2019-03-23 16:15:19,1,35
Case No. 858,6,2019-03-23 16:43:55,4,0
Case No. 858,7,2019-03-23 16:53:24,0,86
Case No. 858,9,2019-03-23 16:56:05,2,23
Case No. 859,0,2019-03-23 17:10:32,3,117
Case No. 859,1,2019-03-23 17:42:18,2,65
Case No. 859,3,2019-03-23 17:52:01,0,7
Case No. 859,8,2019-03-23 18:20:02,3,31
Case No. 859,8,2019-03-23 18:40:15,0,135
Case No. 859,9,2019-03-23 18:42:21,4,139
Case No. 859,6,2019-03-23 19:48:37,0,13
Case No. 859,6,2019-03-23 19:56:59,3,73
Case No. 859,7,2019-03-23 20:01:34,2,61
Case No. 859,9,2019-03-23 20:09:21,4,29
Case No. 860,0,2019-03-23 21:00:14,4,117
Case No. 860,1,2019-03-23 21:28:08,0,27
Case No. 860,3,2019-03-23 22:55:50,2,102
Case No. 860,8,2019-03-23 22:58:06,2,44
Case No. 860,8,2019-03-23 23:00:29,4,126
Case No. 860,7,2019-03-23 23:35:06,0,121
Case No. 860,6,2019-03-23 23:44:38,4,66
Case No. 860,6,2019-03-23 23:50:29,3,76
Case No. 860,9,2019-03-24 00:18:07,1,130
Case No. 860,9,2019-03-24 00:20:21,1,48
Case No. 861,0,2019-03-24 01:00:08,3,85
Case No. 861,1,2019-03-24 01:49:38,1,114
Case No. 861,3,2019-03-24 01:51:19,4,76
Case No. 861,8,2019-03-24 01:56:05,2,118
Case No. 861,7,2019-03-24 02:13:00,2,144
Case No. 861,8,2019-03-24 02:17:34,0,51
Case No. 861,9,2019-03-24 02:37:41,1,21
Case No. 861,6,2019-03-24 03:35:10,2,37
Case No. 861,9,2019-03-24 04:05:06,2,43
Case No. 861,6,2019-03-24 04:46:34,3,79
Case No. 862,0,2019-03-24 05:08:50,3,19
Case No. 862,1,2019-03-24 05:16:07,1,79
Case No. 862,3,2019-03-24 05:41:04,4,27
Case No. 862,8,2019-03-24 06:12:51,1,121
Case No. 862,7,2019-03-24 06:48:18,3,14
Case No. 862,8,2019-03-24 06:56:26,1,23
Case No. 862,9,2019-03-24 07:11:06,3,65
Case No. 862,6,2019-03-24 07:16:31,0,97
Case No. 862,6,2019-03-24 07:34:53,1,94
Case No. 862,9,2019-03-24 08:49:28,0,8
Case No. 863,0,2019-03-24 09:08:46,1,97
Case No. 863,1,2019-03-24 10:02:09,3,122
Case No. 863,3,2019-03-24 10:29:10,4,132
Case No. 863,8,2019-03-24 10:48:44,4,77
Case No. 863,9,2019-03-24 11:03:18,4,123
Case No. 863,8,2019-03-24 11:15:48,1,146
Case No. 863,7,2019-03-24 11:49:13,1,97
Case No. 863,6,2019-03-24 12:02:44,2,143
Case No. 863,6,2019-03-24 12:18:48,2,55
Case No. 863,9,2019-03-24 12:30:39,0,76
Case No. 864,0,2019-03-24 13:04:43,2,139
Case No. 864,1,2019-03-24 13:11:50,0,104
Case No. 864,3,2019-03-24 13:27:34,3,109
Case No. 864,8,2019-03-24 13:31:40,3,71
Case No. 864,8,2019-03-24 14:01:50,4,131
Case No. 864,7,2019-03-24 14:36:37,3,115
Case No. 864,9,2019-03-24 15:00:14,3,79
Case No. 864,6,2019-03-24 15:14:42,2,24
Case No. 864,9,2019-03-24 15:26:31,0,13
Case No. 864,6,2019-03-24 16:22:20,3,64
Case No. 865,0,2019-03-24 16:58:15,1,100
Case No. 865,1,2019-03-24 17:14:07,4,76
Case No. 865,3,2019-03-24 17:41:17,3,1
Case No. 865,8,2019-03-24 18:04:09,0,2
Case No. 865,8,2019-03-24 18:44:31,0,60
Case No. 865,7,2019-03-24 19:31:29,4,32
Case No. 865,9,2019-03-24 19:51:15,1,57
Case No. 865,6,2019-03-24 20:28:56,4,145
Case No. 865,6,2019-03-24 20:38:57,1,43
Case No. 865,9,2019-03-24 20:46:50,2,125
Case No. 866,0,2019-03-24 21:12:26,0,80
Case No. 866,1,2019-03-24 22:11:17,2,144
Case No. 866,3,2019-03-24 22:48:00,0,68
Case No. 866,8,2019-03-24 22:51:56,4,31
Case No. 866,8,2019-03-24 22:55:08,4,117
Case No. 866,9,2019-03-24 23:04:41,3,6
Case No. 866,7,2019-03-24 23:22:28,2,5
Case No. 866,6,2019-03-25 00:23:56,1,54
Case No. 866,6,2019-03-25 00:41:17,3,70
Case No. 866,9,2019-03-25 00:42:24,4,55
Case No. 867,0,2019-03-25 01:39:41,4,10
Case No. 867,1,2019-03-25 01:42:05,4,50
Case No. 867,3,2019-03-25 02:11:51,2,131
Case No. 867,8,2019-03-25 03:02:36,0,23
Case No. 867,9,2019-03-25 03:25:17,2,143
Case No. 867,8,2019-03-25 03:56:10,2,102
Case No. 867,7,2019-03-25 04:06:07,1,68
Case No. 867,6,2019-03-25 04:34:55,3,13
Case No. 867,9,2019-03-25 04:36:14,3,93
Case No. 867,6,2019-03-25 04:50:59,0,65
Case No. 868,0,2019-03-25 05:02:06,4,49
Case No. 868,1,2019-03-25 05:08:25,0,117
Case No. 868,3,2019-03-25 05:09:35,4,144
Case No. 868,8,2019-03-25 05:23:42,0,15
Case No. 868,8,2019-03-25 06:48:26,3,82
Case No. 868,9,2019-03-25 07:27:04,2,3
Case No. 868,7,2019-03-25 07:35:10,4,62
Case No. 868,6,2019-03-25 08:01:53,2,140
Case No. 868,9,2019-03-25 08:27:55,4,11
Case No. 868,6,2019-03-25 08:31:59,1,38
Case No. 869,0,2019-03-25 09:30:37,0,1
Case No. 869,1,2019-03-25 09:38:01,0,128
Case No. 869,3,2019-03-25 09:55:04,1,82
Case No. 869,8,2019-03-25 10:11:38,2,81
Case No. 869,8,2019-03-25 10:28:23,4,20
Case No. 869,9,2019-03-25 10:44:01,4,83
Case No. 869,9,2019-03-25 10:51:43,3,125
Case No. 869,6,2019-03-25 11:11:19,1,62
Case No. 869,7,2019-03-25 11:40:52,1,113
Case No. 869,6,2019-03-25 12:29:20,0,123
Case No. 870,0,2019-03-25 13:37:05,4,119
Case No. 870,1,2019-03-25 13:58:23,0,57
Case No. 870,3,2019-03-25 14:18:51,0,83
Case No. 870,8,2019-03-25 14:47:09,1,54
Case No. 870,9,2019-03-25 15:28:30,1,26
Case No. 870,8,2019-03-25 15:42:50,3,148
Case No. 870,9,2019-03-25 16:13:19,3,34
Case No. 870,6,2019-03-25 16:14:03,0,101
Case No. 870,7,2019-03-25 16:50:10,1,119
Case No. 870,6,2019-03-25 16:55:29,0,61
Case No. 871,0,2019-03-25 17:03:53,2,79
Case No. 871,1,2019-03-25 17:05:40,0,45
Case No. 871,3,2019-03-25 17:11:08,2,17
Case No. 871,8,2019-03-25 17:26:42,1,19
Case No. 871,8,2019-03-25 19:03:23,0,81
Case No. 871,9,2019-03-25 19:04:08,2,110
Case No. 871,9,2019-03-25 19:14:01,1,101
Case No. 871,6,2019-03-25 19:53:07,3,78
Case No. 871,6,2019-03-25 20:10:32,0,54
Case No. 871,7,2019-03-25 20:12:16,0,144
Case No. 872,0,2019-03-25 21:13:04,3,58
Case No. 872,1,2019-03-25 21:22:19,0,38
Case No. 872,3,2019-03-25 22:36:09,2,105
Case No. 872,8,2019-03-25 22:44:48,3,34
Case No. 872,9,2019-03-25 22:46:25,4,42
Case No. 872,8,2019-03-25 22:48:40,1,12
Case No. 872,9,2019-03-25 22:57:55,2,39
Case No. 872,6,2019-03-25 23:24:35,3,76
Case No. 872,6,2019-03-25 23:49:53,2,20
Case No. 872,7,2019-03-26 00:27:53,1,131
Case No. 873,0,2019-03-26 01:35:19,0,22
Case No. 873,1,2019-03-26 02:07:03,1,56
Case No. 873,3,2019-03-26 02:08:22,0,67
Case No. 873,8,2019-03-26 02:15:59,2,78
Case No. 873,9,2019-03-26 02:20:21,3,83
Case No. 873,8,2019-03-26 02:22:54,1,143
Case No. 873,6,2019-03-26 02:29:50,4,119
Case No. 873,6,2019-03-26 03:06:31,2,85
Case No. 873,9,2019-03-26 03:55:47,2,125
Case No. 873,7,2019-03-26 04:11:32,0,69
Case No. 874,0,2019-03-26 05:18:05,2,12
Case No. 874,1,2019-03-26 05:28:36,3,104
Case No. 874,3,2019-03-26 05:34:19,3,18
Case No. 874,8,2019-03-26 05:39:20,1,55
Case No. 874,8,2019-03-26 06:57:36,2,75
Case No. 874,6,2019-03-26 07:17:20,3,10
Case No. 874,7,2019-03-26 07:27:34,3,50
Case No. 874,6,2019-03-26 08:00:48,3,94
Case No. 874,9,2019-03-26 08:09:52,1,142
Case No. 874,9,2019-03-26 08:27:31,4,83
Case No. 875,0,2019-03-26 08:58:29,3,149
Case No. 875,1,2019-03-26 08:59:28,0,22
Case No. 875,3,2019-03-26 09:04:35,1,99
Case No. 875,8,2019-03-26 09:13:59,1,77
Case No. 875,6,2019-03-26 09:37:02,4,124
Case No. 875,8,2019-03-26 10:43:33,4,121
Case No. 875,7,2019-03-26 10:50:36,4,51
Case No. 875,6,2019-03-26 11:21:40,1,98
Case No. 875,9,2019-03-26 12:20:20,0,45
Case No. 875,9,2019-03-26 12:53:00,0,25
Case No. 876,0,2019-03-26 13:00:09,0,150
Case No. 876,1,2019-03-26 13:37:35,3,139
Case No. 876,3,2019-03-26 13:45:23,2,83
Case No. 876,8,2019-03-26 13:47:05,3,73
Case No. 876,6,2019-03-26 14:23:07,1,140
Case No. 876,8,2019-03-26 15:21:21,1,46
Case No. 876,9,2019-03-26 15:34:24,4,120
Case No. 876,6,2019-03-26 15:52:53,1,67
Case No. 876,9,2019-03-26 15:56:08,4,141
Case No. 876,7,2019-03-26 15:58:28,3,150
Case No. 877,0,2019-03-26 17:28:26,1,141
Case No. 877,1,2019-03-26 17:47:45,2,85
Case No. 877,3,2019-03-26 18:12:22,1,87
Case No. 877,8,2019-03-26 18:14:15,0,141
Case No. 877,8,2019-03-26 19:11:48,1,71
Case No. 877,6,2019-03-26 20:16:32,1,30
Case No. 877,9,2019-03-26 20:33:09,0,101
Case No. 877,6,2019-03-26 20:36:58,2,11
Case No. 877,7,2019-03-26 20:37:09,1,19
Case No. 877,9,2019-03-26 20:51:57,2,20
Case No. 878,0,2019-03-26 21:11:54,3,49
Case No. 878,1,2019-03-26 21:34:29,1,125
Case No. 878,3,2019-03-26 22:12:13,3,9
Case No. 878,8,2019-03-26 22:34:58,3,76
Case No. 878,6,2019-03-26 22:37:00,3,38
Case No. 878,8,2019-03-26 23:06:49,3,56
Case No. 878,9,2019-03-26 23:16:32,3,131
Case No. 878,6,2019-03-27 00:12:22,0,83
Case No. 878,7,2019-03-27 00:27:16,4,51
Case No. 878,9,2019-03-27 00:30:19,3,36
Case No. 879,0,2019-03-27 01:03:15,3,52
Case No. 879,1,2019-03-27 01:54:33,4,53
Case No. 879,3,2019-03-27 02:04:37,4,65
Case No. 879,8,2019-03-27 02:31:09,3,26
Case No. 879,7,2019-03-27 02:34:38,0,14
Case No. 879,8,2019-03-27 03:37:19,0,2
Case No. 879,6,2019-03-27 03:47:43,0,108
Case No. 879,6,2019-03-27 04:15:11,2,136
Case No. 879,9,2019-03-27 04:17:23,4,111
Case No. 879,9,2019-03-27 04:45:49,2,0
Case No. 880,0,2019-03-27 05:07:19,2,31
Case No. 880,1,2019-03-27 06:30:52,3,125
Case No. 880,3,2019-03-27 07:24:32,2,101
Case No. 880,8,2019-03-27 08:15:26,1,43
Case No. 880,8,2019-03-27 08:15:32,3,63
Case No. 880,9,2019-03-27 08:15:59,2,6
Case No. 880,6,2019-03-27 08:16:46,3,3
Case No. 880,6,2019-03-27 08:30:15,3,125
Case No. 880,9,2019-03-27 08:34:38,1,112
Case No. 880,7,2019-03-27 08:36:49,1,16
Case No. 881,0,2019-03-27 08:59:47,3,109
Case No. 881,1,2019-03-27 09:27:15,4,80
Case No. 881,3,2019-03-27 09:57:56,3,65
Case No. 881,8,2019-03-27 10:01:56,1,76
Case No. 881,9,2019-03-27 10:13:23,2,85
Case No. 881,8,2019-03-27 10:53:46,4,90
Case No. 881,6,2019-03-27 11:03:53,0,11
Case No. 881,6,2019-03-27 11:34:34,3,62
Case No. 881,7,2019-03-27 11:34:43,4,26
Case No. 881,9,2019-03-27 12:19:25,2,58
Case No. 882,0,2019-03-27 13:07:49,0,107
Case No. 882,1,2019-03-27 14:51:52,2,56
Case No. 882,3,2019-03-27 15:04:32,4,148
Case No. 882,8,2019-03-27 15:14:26,1,86
